Date,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient
2023-03-14,187.58,194.32,186.56,194.02,193.439557144323,41642627,0.0000,1.0
2023-03-15,192.95,197.78,190.8351,197.75,197.158398233635,42123552,0.0000,1.0
2023-03-16,198.26,205.76,196.0886,204.93,204.316918078477,50819659,0.0000,1.0
2023-03-17,200.56,201.9,195.4304,195.61,195.024800396871,50141098,0.0000,1.0
2023-03-20,198.48,199.36,193.64,197.81,197.218218733731,25186315,0.0000,1.0
2023-03-21,203.2,203.55,197.95,202.16,201.555204990703,31826952,0.0000,1.0
2023-03-22,202.5,207.37,199.67,199.81,199.212235403603,28477759,0.0000,1.0
2023-03-23,202.84,207.88,202.15,204.28,203.668862660768,27389669,0.0000,1.0
2023-03-24,205.18,207.58,203.55,206.01,205.393687080208,27733042,0.0000,1.0
2023-03-27,204.81,205.86,201.36,202.84,202.23317065846,18527184,0.0000,1.0
2023-03-28,200.15,201.03,197.9,200.68,200.079632654998,19127295,0.0000,1.0
2023-03-29,203.56,205.72,202.5355,205.35,204.73566157915,18851137,0.0000,1.0
2023-03-30,203.38,208.09,202.82,207.84,207.218212333141,22608303,0.0000,1.0
2023-03-31,207.24,212.17,206.77,211.94,211.305946506379,25440273,0.0000,1.0
2023-04-03,208.84,213.4861,208.2,213.07,212.432565924857,17924613,0.0000,1.0
2023-04-04,213.39,216.24,212.54,214.72,214.077629677502,21026367,0.0000,1.0
2023-04-05,214.15,215.19,209.94,211.48,210.847322672309,19396630,0.0000,1.0
2023-04-06,209.25,216.94,208.65,216.1,215.453501179714,26104411,0.0000,1.0
2023-04-10,214.71,215.66,210.66,214.75,214.10753992755,16106074,0.0000,1.0
2023-04-11,215.48,216.02,213.41,213.85,213.210232426108,16710101,0.0000,1.0
2023-04-12,214.835,216.84,212.584,214.0,213.359783676348,18972172,0.0000,1.0
2023-04-13,215.73,221.15,215.69,220.35,219.690786603193,23310357,0.0000,1.0
2023-04-14,217.88,222.11,217.55,221.49,220.82737610502,21591207,0.0000,1.0
2023-04-17,219.79,220.979,217.13,218.86,218.205244184138,15411724,0.0000,1.0
2023-04-18,219.91,220.44,216.21,217.89,217.23814609925,12280984,0.0000,1.0
2023-04-19,213.472,217.33,212.93,215.7,215.05469784574,15898078,0.0000,1.0
2023-04-20,213.48,216.75,212.77,213.07,212.432565924857,16475443,0.0000,1.0
2023-04-21,210.21,213.41,209.58,212.89,212.253104424569,17717166,0.0000,1.0
2023-04-24,213.675,213.92,210.71,212.79,212.153403591075,15750920,0.0000,1.0
2023-04-25,210.815,211.26,207.13,207.55,206.929079916009,19198175,0.0000,1.0
2023-04-26,212.5,214.11,208.88,209.4,208.773545335641,35185227,0.0000,1.0
2023-04-27,239.89,241.685,236.77,238.56,237.846308382381,71196531,0.0000,1.0
2023-04-28,239.01,240.43,235.75,240.32,239.601043051869,39554036,0.0000,1.0
2023-05-01,238.615,244.0,236.46,243.18,242.452486889786,29143912,0.0000,1.0
2023-05-02,243.18,244.92,238.99,239.24,238.524274050138,24350149,0.0000,1.0
2023-05-03,239.47,241.75,232.75,237.03,236.320885629929,34463859,0.0000,1.0
2023-05-04,236.06,238.2,232.9264,233.52,232.821386374303,17889391,0.0000,1.0
2023-05-05,232.24,234.68,229.85,232.78,232.08360020645,27000480,0.0000,1.0
2023-05-08,231.415,235.62,230.27,233.27,232.572134290569,16400526,0.0000,1.0
2023-05-09,231.46,235.88,231.08,233.37,232.671835124062,16865587,0.0000,1.0
2023-05-10,236.17,236.75,230.72,233.08,232.382702706931,19119007,0.0000,1.0
2023-05-11,233.05,238.21,232.3,235.79,235.084595294608,20448991,0.0000,1.0
2023-05-12,236.74,236.9599,231.45,233.81,233.110518791434,16161447,0.0000,1.0
2023-05-15,236.92,240.255,235.33,238.86,238.145410882862,20653229,0.0000,1.0
2023-05-16,235.79,239.635,235.52,238.82,238.105530549465,18163772,0.0000,1.0
2023-05-17,238.45,243.8423,238.14,242.485,241.759566097006,21193080,0.0000,1.0
2023-05-18,241.3,247.0881,241.19,246.85,246.111507479002,22943297,0.0000,1.0
2023-05-19,247.47,248.69,243.41,245.64,244.90512739373,21733581,0.0000,1.0
2023-05-22,245.41,253.57,245.12,248.32,247.577109731359,27738479,0.0000,1.0
2023-05-23,246.81,251.61,246.65,246.74,246.001836562159,17748115,0.0000,1.0
2023-05-24,245.28,249.5892,244.952,249.21,248.464447149452,17724338,0.0000,1.0
2023-05-25,253.4,255.62,249.17,252.69,251.93403615503,22371435,0.0000,1.0
2023-05-26,252.93,262.3107,252.71,262.04,261.256064086683,25768663,0.0000,1.0
2023-05-30,265.25,268.65,261.29,262.52,261.734628087453,23816483,0.0000,1.0
2023-05-31,260.0,265.0,258.45,264.72,263.928046424312,25361238,0.0000,1.0
2023-06-01,265.9,274.0,265.89,272.61,271.794442186959,25609508,0.0000,1.0
2023-06-02,272.66,275.35,271.12,272.61,271.794442186959,19416930,0.0000,1.0
2023-06-05,270.3,275.57,269.56,271.39,270.578092018337,20742946,0.0000,1.0
2023-06-06,270.14,276.57,269.69,271.12,270.308899767904,19419010,0.0000,1.0
2023-06-07,271.67,274.25,262.8,263.6,262.811397089184,26163627,0.0000,1.0
2023-06-08,260.62,267.65,258.88,264.58,263.788465257421,20899359,0.0000,1.0
2023-06-09,262.48,267.949,261.7,264.95,264.157358341348,16949794,0.0000,1.0
2023-06-12,267.17,271.75,265.33,271.05,270.239109184459,15471702,0.0000,1.0
2023-06-13,274.88,275.72,269.0923,271.32,270.508301434891,16164024,0.0000,1.0
2023-06-14,271.89,274.99,268.315,273.35,272.532228354812,19175066,0.0000,1.0
2023-06-15,272.3,283.99,271.42,281.83,280.986859035071,25973455,0.0000,1.0
2023-06-16,284.75,287.85,280.13,281.0,280.159342117074,43127731,0.0000,1.0
2023-06-20,278.73,284.8,276.22,284.33,283.479379872411,20701589,0.0000,1.0
2023-06-21,283.53,284.0,278.36,281.64,280.797427451433,20556170,0.0000,1.0
2023-06-22,279.08,285.26,277.79,284.88,284.027734456626,17563061,0.0000,1.0
2023-06-23,281.51,289.67,278.95,288.73,287.866216546131,51092038,0.0000,1.0
2023-06-26,288.7,289.79,277.6,278.47,277.636911029685,24232651,0.0000,1.0
2023-06-27,282.01,289.345,280.655,287.05,286.191242543438,26108260,0.0000,1.0
2023-06-28,284.82,289.55,284.06,285.29,284.43650787395,16722117,0.0000,1.0
2023-06-29,284.5,286.57,280.69,281.53,280.68775653459,15395690,0.0000,1.0
2023-06-30,284.76,289.05,284.415,286.98,286.121451959992,19694872,0.0000,1.0
2023-07-03,286.7,289.4,284.8499,286.02,285.164323958454,8629269,0.0000,1.0
2023-07-05,287.65,298.12,286.36,294.37,293.489343555171,33865457,0.0000,1.0
2023-07-06,295.885,298.12,291.31,291.99,291.116463718023,47733829,0.0000,1.0
2023-07-07,292.18,296.2,288.66,290.53,289.660831549016,25585975,0.0000,1.0
2023-07-10,295.55,298.13,287.05,294.1,293.220151304738,37058306,0.0000,1.0
2023-07-11,293.9,300.18,291.9,298.29,297.397616228121,27585918,0.0000,1.0
2023-07-12,301.745,309.45,300.1004,309.34,308.414558329166,36677127,0.0000,1.0
2023-07-13,313.62,316.24,310.2901,313.41,312.472382252356,30280972,0.0000,1.0
2023-07-14,311.79,314.88,307.3612,308.87,307.945964411746,23054108,0.0000,1.0
2023-07-17,307.54,311.71,304.71,310.62,309.690728997884,25323126,0.0000,1.0
2023-07-18,310.875,314.2,307.6188,312.05,311.116450916843,20764580,0.0000,1.0
2023-07-19,313.03,318.68,310.52,316.01,315.06460392319,21763688,0.0000,1.0
2023-07-20,313.5,315.54,302.22,302.52,301.614961484901,23836876,0.0000,1.0
2023-07-21,304.57,305.46,291.2,294.26,293.379672638328,42139259,0.0000,1.0
2023-07-24,295.78,297.52,288.3001,291.61,290.737600550747,24949405,0.0000,1.0
2023-07-25,295.19,298.3,291.86,294.47,293.589044388664,19585584,0.0000,1.0
2023-07-26,301.19,301.77,291.9,298.57,297.676778561903,47256930,0.0000,1.0
2023-07-27,325.12,325.35,309.84,311.71,310.777468082965,64229173,0.0000,1.0
2023-07-28,316.875,326.2,314.2481,325.48,324.506272855036,39220270,0.0000,1.0
2023-07-31,323.69,325.6599,317.59,318.6,317.646855510675,25799603,0.0000,1.0
2023-08-01,317.535,324.14,314.66,322.71,321.744559767263,22889870,0.0000,1.0
2023-08-02,318.0,318.39,310.65,314.31,313.369689753799,20461094,0.0000,1.0
2023-08-03,309.93,315.9499,309.93,313.19,312.25304041867,15215422,0.0000,1.0
2023-08-04,314.96,318.41,310.2,310.73,309.800399914727,17612762,0.0000,1.0
2023-08-07,313.23,317.07,310.46,316.56,315.612958507405,16236504,0.0000,1.0
2023-08-08,314.4,317.89,310.11,312.64,311.704685834455,15183532,0.0000,1.0
2023-08-09,312.88,313.63,302.85,305.21,304.296913905879,19955783,0.0000,1.0
2023-08-10,307.94,312.339,303.87,305.74,304.825328323396,14358897,0.0000,1.0
2023-08-11,302.57,304.72,300.36,301.64,300.737594150157,14046250,0.0000,1.0
2023-08-14,300.98,306.21,298.25,306.19,305.273982074117,15641921,0.0000,1.0
2023-08-15,306.14,307.23,300.03,301.95,301.046666733987,11623613,0.0000,1.0
2023-08-16,300.195,301.08,294.28,294.29,293.409582888376,18547741,0.0000,1.0
2023-08-17,293.05,296.05,284.95,285.09,284.237106206963,23950089,0.0000,1.0
2023-08-18,279.03,285.69,274.38,283.25,282.40261087068,35347925,0.0000,1.0
2023-08-21,283.45,290.5,281.85,289.9,289.032716298006,20181475,0.0000,1.0
2023-08-22,292.55,292.9,286.75,287.6,286.739597127653,12999913,0.0000,1.0
2023-08-23,288.5,297.4,287.67,294.24,293.359732471629,18287001,0.0000,1.0
2023-08-24,298.5,299.46,286.64,286.75,285.892140042957,18360882,0.0000,1.0
2023-08-25,286.13,288.386,276.03,285.5,284.645879624287,23701443,0.0000,1.0
2023-08-28,288.0,291.45,285.8,290.26,289.391639298583,14239285,0.0000,1.0
2023-08-29,288.585,299.15,288.18,297.99,297.09851372764,20844522,0.0000,1.0
2023-08-30,297.17,298.29,293.43,295.1,294.217159639674,17717024,0.0000,1.0
2023-08-31,295.8,301.1,295.66,295.89,295.004796224274,17229865,0.0000,1.0
2023-09-01,299.37,301.74,294.47,296.38,295.493330308393,12842257,0.0000,1.0
2023-09-05,297.02,301.39,295.51,300.15,299.252051731102,14955989,0.0000,1.0
2023-09-06,301.71,303.3,295.66,299.17,298.274983562865,15418092,0.0000,1.0
2023-09-07,298.0,307.0499,292.22,298.67,297.776479395397,33748737,0.0000,1.0
2023-09-08,299.22,305.25,296.78,297.89,296.998812894146,17572203,0.0000,1.0
2023-09-11,301.41,309.04,301.28,307.56,306.639883492979,19489330,0.0000,1.0
2023-09-12,306.33,308.6599,300.23,301.66,300.757534316856,13480400,0.0000,1.0
2023-09-13,302.36,307.18,301.3206,305.06,304.147362655639,13210915,0.0000,1.0
2023-09-14,306.74,312.87,305.03,311.72,310.787438166314,19343102,0.0000,1.0
2023-09-15,311.61,312.0,298.75,300.31,299.411573064692,28131140,0.0000,1.0
2023-09-18,298.19,303.6,297.8,302.55,301.644871734949,14234158,0.0000,1.0
2023-09-19,302.48,306.17,299.81,305.07,304.157332738988,15931618,0.0000,1.0
2023-09-20,305.05,308.06,299.43,299.67,298.773487730333,19379515,0.0000,1.0
2023-09-21,295.7,300.2566,293.27,295.73,294.845274890684,21319582,0.0000,1.0
2023-09-22,299.3,305.38,298.27,299.08,298.18525281272,25369592,0.0000,1.0
2023-09-25,295.64,300.95,293.7,300.83,299.930017398859,18987014,0.0000,1.0
2023-09-26,297.66,300.2999,296.0101,298.96,298.065611812528,19417161,0.0000,1.0
2023-09-27,300.45,301.2997,286.79,297.74,296.849261643906,36429835,0.0000,1.0
2023-09-28,298.935,306.3299,296.7,303.96,303.050653487209,22167075,0.0000,1.0
2023-09-29,307.38,310.64,299.36,300.21,299.311872231198,25373695,0.0000,1.0
2023-10-02,302.74,307.18,301.63,306.82,305.902097325127,16265571,0.0000,1.0
2023-10-03,304.26,306.77,299.64,300.94,300.039688315702,17362250,0.0000,1.0
2023-10-04,298.725,306.9,298.5,305.58,304.665806989806,16880484,0.0000,1.0
2023-10-05,304.625,306.208,299.5,304.79,303.878170405206,19129957,0.0000,1.0
2023-10-06,301.44,316.31,300.9148,315.43,314.486339088927,21803856,0.0000,1.0
2023-10-09,312.5,320.33,311.82,318.36,317.40757351029,22503662,0.0000,1.0
2023-10-10,319.12,324.66,318.16,321.84,320.877162515868,19037973,0.0000,1.0
2023-10-11,323.005,328.835,322.95,327.82,326.839272358787,22036297,0.0000,1.0
2023-10-12,328.0,330.54,322.69,324.16,323.19022185292,20530518,0.0000,1.0
2023-10-13,323.53,325.0502,312.37,314.69,313.748552921075,21360790,0.0000,1.0
2023-10-16,318.64,321.82,315.52,321.15,320.189226764762,16536114,0.0000,1.0
2023-10-17,318.18,324.4,317.3,324.0,323.030700519331,16387799,0.0000,1.0
2023-10-18,321.39,325.94,315.56,316.97,316.021731924729,16851003,0.0000,1.0
2023-10-19,319.875,321.89,311.7504,312.81,311.874177251394,18709160,0.0000,1.0
2023-10-20,314.14,315.3,306.47,308.65,307.72662257806,22312275,0.0000,1.0
2023-10-23,309.5,317.36,307.26,314.01,313.070587253318,17796785,0.0000,1.0
2023-10-24,316.78,318.35,310.63,312.55,311.614955084311,19525488,0.0000,1.0
2023-10-25,310.0,310.88,298.84,299.53,298.633906563442,42192474,0.0000,1.0
2023-10-26,295.0,295.0,279.403,288.35,287.487353378855,66684141,0.0000,1.0
2023-10-27,294.48,299.31,292.97,296.73,295.84228322562,29596256,0.0000,1.0
2023-10-30,299.09,309.3967,299.05,302.66,301.754542651792,28435053,0.0000,1.0
2023-10-31,303.31,303.68,296.86,301.27,300.368701066231,19434168,0.0000,1.0
2023-11-01,301.85,312.74,301.85,311.85,310.917049249856,20434580,0.0000,1.0
2023-11-02,317.3,318.82,308.33,310.87,309.939981081618,21631820,0.0000,1.0
2023-11-03,312.55,315.55,311.0167,314.6,313.65882217093,16764315,0.0000,1.0
2023-11-06,315.98,318.33,314.45,315.8,314.855232172854,12887699,0.0000,1.0
2023-11-07,317.06,321.0,315.12,318.82,317.866197344361,14055614,0.0000,1.0
2023-11-08,318.14,321.33,314.88,319.78,318.8233253459,13609704,0.0000,1.0
2023-11-09,319.418,324.1799,318.8,320.55,319.591021763801,16103071,0.0000,1.0
2023-11-10,319.94,329.1,319.46,328.77,327.786430276976,19116921,0.0000,1.0
2023-11-13,326.2,332.33,325.7,329.19,328.20517377765,16908948,0.0000,1.0
2023-11-14,334.54,338.1,333.33,336.31,335.303873122395,17179403,0.0000,1.0
2023-11-15,337.93,338.4,330.02,332.71,331.714643116625,14531180,0.0000,1.0
2023-11-16,329.37,334.58,326.38,334.19,333.190215452331,18932572,0.0000,1.0
2023-11-17,330.26,335.5,329.35,335.04,334.037672537026,14519213,0.0000,1.0
2023-11-20,334.89,341.87,334.19,339.97,338.952923628262,16976129,0.0000,1.0
2023-11-21,338.33,339.9015,335.9,336.98,335.971868706803,12027863,0.0000,1.0
2023-11-22,339.21,342.92,338.58,341.49,340.468376297365,10715177,0.0000,1.0
2023-11-24,340.13,341.8556,336.77,338.23,337.218129125473,5467488,0.0000,1.0
2023-11-27,336.18,339.9,334.2,334.7,333.698689703148,15684454,0.0000,1.0
2023-11-28,333.4,339.375,333.4,338.99,337.975855460024,12637245,0.0000,1.0
2023-11-29,339.69,339.9,330.78,332.2,331.206168865808,16024497,0.0000,1.0
2023-11-30,331.89,333.5,322.4037,327.15,326.17127677438,23146387,0.0000,1.0
2023-12-01,325.48,326.86,320.76,324.82,323.848247353978,15276375,0.0000,1.0
2023-12-04,317.29,320.86,313.66,320.02,319.062607346284,19037080,0.0000,1.0
2023-12-05,318.98,321.88,315.39,318.29,317.337782926845,16952128,0.0000,1.0
2023-12-06,321.93,322.25,317.04,317.45,316.500295925498,11264491,0.0000,1.0
2023-12-07,317.77,328.24,317.77,326.59,325.612952106815,15905079,0.0000,1.0
2023-12-08,323.09,333.17,323.0,332.75,331.754523450022,14087351,0.0000,1.0
2023-12-11,329.4,329.89,319.995,325.28,324.306871188049,25802462,0.0000,1.0
2023-12-12,324.6,334.47,324.56,334.22,333.220125702379,18485461,0.0000,1.0
2023-12-13,333.93,338.37,332.64,334.74,333.738570036545,16353321,0.0000,1.0
2023-12-14,333.85,334.7,328.6371,333.17,332.173266950696,19607335,0.0000,1.0
2023-12-15,331.99,338.66,331.22,334.92,333.918031536834,31776852,0.0000,1.0
2023-12-18,337.48,347.56,337.02,344.62,343.589012385715,18993852,0.0000,1.0
2023-12-19,345.58,353.6,345.12,350.36,349.311840228249,17661395,0.0000,1.0
2023-12-20,348.65,354.96,347.79,349.28,348.235071226518,16369850,0.0000,1.0
2023-12-21,352.98,356.405,349.21,354.09,353.030681317561,15289556,0.0000,1.0
2023-12-22,355.58,357.1999,351.22,353.39,352.332775483106,11772779,0.0000,1.0
2023-12-26,354.99,356.98,353.45,354.83,353.768467485414,9898614,0.0000,1.0
2023-12-27,356.07,359.0,355.31,357.83,356.759492490222,12708318,0.0000,1.0
2023-12-28,359.7,361.9,357.81,358.32,357.248026574341,11798807,0.0000,1.0
2023-12-29,358.99,360.0,351.82,353.96,352.901070234019,14987092,0.0000,1.0
2024-01-02,351.32,353.16,340.01,346.29,345.254016305059,19042152,0.0000,1.0
2024-01-03,344.98,347.95,343.175,344.47,343.439461135475,15451133,0.0000,1.0
2024-01-04,344.5,348.1499,343.3987,347.12,346.081533223056,12099895,0.0000,1.0
2024-01-05,346.99,353.5,346.2601,351.95,350.897083480798,13919573,0.0000,1.0
2024-01-08,354.7,358.98,352.05,358.66,357.58700940822,13890222,0.0000,1.0
2024-01-09,356.4,360.64,355.36,357.43,356.360689156248,13463871,0.0000,1.0
2024-01-10,360.17,372.94,359.08,370.47,369.361677843816,22117206,0.0000,1.0
2024-01-11,372.13,372.78,362.93,369.67,368.564071175867,17205385,0.0000,1.0
2024-01-12,370.155,377.06,369.54,374.49,373.36965135026,19310046,0.0000,1.0
2024-01-16,373.65,375.61,367.23,367.46,366.360682755658,15306885,0.0000,1.0
2024-01-17,366.3,368.54,358.61,368.37,367.26796034045,12724779,0.0000,1.0
2024-01-18,371.49,376.85,370.95,376.13,375.004745019555,16354332,0.0000,1.0
2024-01-19,379.0,384.36,377.97,383.45,382.302846031288,21670806,0.0000,1.0
2024-01-22,387.95,390.3525,381.1601,381.78,380.637842111945,17680454,0.0000,1.0
2024-01-23,384.615,388.38,382.075,385.2,384.047610617426,15506096,0.0000,1.0
2024-01-24,390.0,396.15,387.81,390.7,389.531156459576,15698460,0.0000,1.0
2024-01-25,390.17,395.49,385.66,393.18,392.003737130217,15091080,0.0000,1.0
2024-01-26,394.35,396.79,391.5908,394.14,392.960865131756,13159290,0.0000,1.0
2024-01-29,394.985,402.93,393.1,401.02,399.820282476117,18742433,0.0000,1.0
2024-01-30,403.59,406.36,399.57,400.06,398.863154474578,18614727,0.0000,1.0
2024-01-31,389.0,398.0,387.1,390.14,388.972831792011,20180817,0.0000,1.0
2024-02-01,393.94,400.5,393.05,394.78,393.598950466115,29727051,0.0000,1.0
2024-02-02,459.6,485.96,453.01,474.99,473.568989011348,84707646,0.0000,1.0
2024-02-05,469.88,471.9,459.22,459.41,458.035599153042,40832376,0.0000,1.0
2024-02-06,464.0,467.12,453.0,454.72,453.359630062191,21655214,0.0000,1.0
2024-02-07,458.0,471.52,456.1773,469.59,468.185144002693,23065994,0.0000,1.0
2024-02-08,468.32,470.59,465.03,470.0,468.593917420017,18815097,0.0000,1.0
2024-02-09,472.95,473.59,467.465,468.11,466.709571666987,18413137,0.0000,1.0
2024-02-12,468.19,479.145,466.58,468.9,467.497208251587,19381963,0.0000,1.0
2024-02-13,456.87,467.89,455.09,460.12,458.743475070847,20916602,0.0000,1.0
2024-02-14,467.93,474.11,466.0901,473.28,471.864104758607,16858401,0.0000,1.0
2024-02-15,475.28,488.62,472.22,484.03,482.581944359172,24212326,0.0000,1.0
2024-02-16,478.11,478.96,469.21,473.32,471.903985092005,23324620,0.0000,1.0
2024-02-20,469.715,476.18,466.56,471.75,470.338682006155,18015523,0.0000,1.0
2024-02-21,466.5,469.0,461.79,468.03,467.12831516766,12977050,0.5000,1.0
2024-02-22,480.24,489.99,476.0618,486.13,485.193444549398,21625805,0.0000,1.0
2024-02-23,488.05,494.3599,482.3482,484.03,483.097490311738,18374286,0.0000,1.0
2024-02-26,483.47,486.14,480.6,481.74,480.811902119242,12101415,0.0000,1.0
2024-02-27,479.975,487.27,479.92,487.05,486.111672120183,10809595,0.0000,1.0
2024-02-28,485.0,491.05,482.75,484.02,483.087509577273,12715486,0.0000,1.0
2024-02-29,488.44,491.7,482.61,490.13,489.185738335417,17732045,0.0000,1.0
2024-03-01,492.11,504.25,491.85,502.3,501.332292179381,15884882,0.0000,1.0
2024-03-04,503.0,504.42,496.42,498.19,497.230210314246,12324141,0.0000,1.0
2024-03-05,495.0,495.58,487.89,490.22,489.275564945603,15325299,0.0000,1.0
2024-03-06,497.63,502.97,494.292,496.09,495.134256076586,11757925,0.0000,1.0
2024-03-07,503.28,519.85,501.38,512.19,511.203238565314,18586437,0.0000,1.0
2024-03-08,514.19,523.57,499.35,505.95,504.975260259124,18597059,0.0000,1.0
2024-03-11,497.01,497.32,476.0,483.59,482.658337995276,19982445,0.0000,1.0
2024-03-12,493.26,502.31,484.73,499.75,498.787204890794,15362157,0.0000,1.0
2024-03-13,495.39,500.98,491.0318,495.57,494.615257884404,11937907,0.0000,1.0
2024-03-14,500.255,501.35,488.16,491.83,490.882463194476,12571134,0.0000,1.0
2024-03-15,489.01,491.83,481.3001,484.1,483.167355452993,29153576,0.0000,1.0
2024-03-18,491.91,497.42,486.81,496.98,496.022541443976,11755251,0.0000,1.0
2024-03-19,488.17,496.6296,481.28,496.24,495.283967093562,10903092,0.0000,1.0
2024-03-20,499.5,508.1999,495.17,505.52,504.546088677127,11711100,0.0000,1.0
2024-03-21,514.71,515.04,506.01,507.76,506.781773197298,9712549,0.0000,1.0
2024-03-22,507.0,509.97,504.34,509.58,508.598266869937,8120593,0.0000,1.0
2024-03-25,505.79,507.22,500.2411,503.02,502.050905060865,8380617,0.0000,1.0
2024-03-26,505.13,510.0,495.2137,495.89,494.934641387285,11205382,0.0000,1.0
2024-03-27,499.3,499.89,488.07,493.86,492.908552290881,9989676,0.0000,1.0
2024-03-28,492.84,492.89,485.15,485.58,484.64450415382,15212764,0.0000,1.0
2024-04-01,487.2,497.43,481.78,491.35,490.403387940153,9013459,0.0000,1.0
2024-04-02,485.1,497.53,484.65,497.37,496.411790088113,10989041,0.0000,1.0
2024-04-03,498.93,507.24,498.75,506.74,505.763738281863,12001199,0.0000,1.0
2024-04-04,516.42,530.0,510.58,510.92,509.935685288253,26207031,0.0000,1.0
2024-04-05,516.855,530.7,514.4099,527.34,526.324051279863,19178665,0.0000,1.0
2024-04-08,529.28,531.4899,518.89,519.25,518.249637097638,13126009,0.0000,1.0
2024-04-09,522.23,525.87,506.74,516.9,515.904164498352,10644177,0.0000,1.0
2024-04-10,509.29,522.5599,505.8,519.83,518.828519696611,11418491,0.0000,1.0
2024-04-11,521.11,523.86,517.29,523.16,522.152104273472,10369469,0.0000,1.0
2024-04-12,517.75,520.1899,509.33,511.9,510.913797265828,11984535,0.0000,1.0
2024-04-15,516.72,518.53,497.28,500.23,499.266280145116,13512893,0.0000,1.0
2024-04-16,498.11,504.7699,497.11,499.76,498.797185625259,9847925,0.0000,1.0
2024-04-17,503.1,503.16,487.14,494.17,493.217955059297,12193743,0.0000,1.0
2024-04-18,499.82,512.21,499.04,501.8,500.833255456129,14808670,0.0000,1.0
2024-04-19,502.8,502.8,475.73,481.07,480.143192910084,25215364,0.0000,1.0
2024-04-22,489.715,492.01,473.4,481.73,480.801921384777,17271125,0.0000,1.0
2024-04-23,491.25,498.76,488.97,496.1,495.144236811051,15079196,0.0000,1.0
2024-04-24,508.06,510.0,484.58,493.5,492.549245850139,37772677,0.0000,1.0
2024-04-25,421.4,445.77,414.5,441.38,440.529657818306,82890741,0.0000,1.0
2024-04-26,441.46,446.44,431.96,443.29,442.435978101131,32691443,0.0000,1.0
2024-04-29,439.56,439.76,428.56,432.62,431.786534426924,21502646,0.0000,1.0
2024-04-30,431.05,439.6199,429.72,430.17,429.341254482987,18429496,0.0000,1.0
2024-05-01,428.6,449.96,427.11,439.19,438.343876970461,20344947,0.0000,1.0
2024-05-02,438.84,443.96,432.28,441.68,440.829079852258,15221322,0.0000,1.0
2024-05-03,445.93,454.17,443.85,451.96,451.089274882328,16489057,0.0000,1.0
2024-05-06,455.58,466.16,453.34,465.68,464.782842568374,15094627,0.0000,1.0
2024-05-07,466.29,471.53,461.31,468.24,467.337910591427,13406816,0.0000,1.0
2024-05-08,463.5,475.58,463.002,472.6,471.689510818188,11683929,0.0000,1.0
2024-05-09,470.0,476.08,467.63,475.42,474.504077937331,9437651,0.0000,1.0
2024-05-10,477.09,477.5,469.6,476.2,475.282575225605,10749999,0.0000,1.0
2024-05-13,472.75,473.35,462.85,468.01,467.10835369873,14668798,0.0000,1.0
2024-05-14,463.37,472.54,460.08,471.85,470.940955733309,10478553,0.0000,1.0
2024-05-15,474.98,482.4999,471.2,481.54,480.612287429941,13100470,0.0000,1.0
2024-05-16,475.0,477.69,472.75,473.23,472.318297089486,16608179,0.0000,1.0
2024-05-17,470.83,472.8,468.42,471.91,471.000840140099,10807289,0.0000,1.0
2024-05-20,469.95,473.2,467.04,468.84,467.936754659329,11745080,0.0000,1.0
2024-05-21,467.12,470.7,462.27,464.63,463.734865449544,11742189,0.0000,1.0
2024-05-22,467.87,473.7199,465.65,467.78,466.878796806034,10078611,0.0000,1.0
2024-05-23,472.88,474.3581,461.54,465.78,464.882649913025,11747913,0.0000,1.0
2024-05-24,467.62,479.8499,466.3,478.22,477.298683587545,12024254,0.0000,1.0
2024-05-28,476.575,480.86,474.84,479.92,478.995408446603,10175770,0.0000,1.0
2024-05-29,474.66,479.85,473.7,474.36,473.446120084036,9226218,0.0000,1.0
2024-05-30,471.67,471.73,464.71,467.05,466.150203190086,10735226,0.0000,1.0
2024-05-31,465.8,469.12,454.4601,466.83,465.930627031855,16919805,0.0000,1.0
2024-06-03,470.86,479.6,468.24,477.49,476.570089971596,11279390,0.0000,1.0
2024-06-04,477.0,478.89,473.2322,476.99,476.071053248344,7088718,0.0000,1.0
2024-06-05,484.45,496.65,483.91,495.06,494.106240426686,15690484,0.0000,1.0
2024-06-06,492.98,502.82,490.89,493.76,492.80874494623,10667339,0.0000,1.0
2024-06-07,495.91,498.91,490.1701,492.96,492.010286189026,9380745,0.0000,1.0
2024-06-10,493.86,502.66,493.41,502.6,501.631714213333,11236919,0.0000,1.0
2024-06-11,500.16,507.6,498.27,507.47,506.492331897811,9673715,0.0000,1.0
2024-06-12,513.99,514.01,504.47,508.84,507.859692519523,11983227,0.0000,1.0
2024-06-13,505.71,509.36,501.36,504.1,503.12882438309,9954621,0.0000,1.0
2024-06-14,502.65,507.15,500.75,504.16,503.687745513133,10243347,0.5000,1.0
2024-06-17,501.67,510.75,496.01,506.63,506.155431825846,11266601,0.0000,1.0
2024-06-18,504.56,506.0,495.02,499.49,499.022119974521,13060425,0.0000,1.0
2024-06-20,502.0,503.67,496.77,501.7,501.230049833265,11801182,0.0000,1.0
2024-06-21,503.45,503.45,492.39,494.78,494.31653190453,23130732,0.0000,1.0
2024-06-24,499.2,507.8,494.29,498.91,498.442663269512,13525278,0.0000,1.0
